fixture_id,team_id,team_name,player_id,player_name,minutes_played,rating,goals,assists,shots_total,shots_on,passes_total,passes_accuracy,tackles,duels_total,duels_won,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red
1044888,111,LE Havre,174937,Yassine Kechta,20.0,6.6,0,0,1,0,19,15,1,2,1,0,0,0,0,0
1044888,111,LE Havre,22266,Samuel Grandsir,20.0,7.6,1,0,1,1,20,18,1,6,3,1,1,1,0,0
1044888,111,LE Havre,21103,Abdoulaye TourÃ©,12.0,6.6,0,0,1,1,4,4,0,1,0,0,0,0,0,0
1044888,111,LE Havre,646,Mathieu Gorgelin,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044888,111,LE Havre,162443,Ã‰tienne Youte Kinkoue,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044888,111,LE Havre,22009,Nolan Mbemba,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044888,111,LE Havre,24201,Alois Confais,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044887,83,Nantes,30393,Alban Lafont,67.0,7.2,0,0,0,0,27,20,0,0,0,0,0,0,0,0
1044887,83,Nantes,343359,Nathan Zeze,90.0,6.2,0,0,0,0,33,27,0,9,3,0,1,3,0,0
1044887,83,Nantes,99,RonaÃ«l Pierre-Gabriel,90.0,6.2,0,0,0,0,47,40,0,5,2,0,1,1,0,0
1044887,83,Nantes,21088,Nicolas Pallois,90.0,6.5,0,0,0,0,42,35,1,7,3,0,2,1,1,0
1044887,83,Nantes,21498,Marcus Coco,60.0,6.9,0,0,0,0,16,15,4,10,6,1,1,1,1,0
1044887,83,Nantes,21101,Samuel Moutoussamy,68.0,7.2,0,0,0,0,10,8,0,4,2,0,2,1,0,0
1044887,83,Nantes,93671,Pedro Chirivella,90.0,6.9,0,0,0,0,77,65,1,5,2,0,1,1,0,0
1044887,83,Nantes,272460,Quentin Merlin,90.0,6.7,0,0,1,0,50,41,1,8,2,1,0,1,0,0
1044887,83,Nantes,21582,Florent Mollet,90.0,7.5,0,0,2,1,54,51,0,10,4,2,2,2,0,0
1044887,83,Nantes,2668,Mostafa Mohamed,88.0,7.2,1,0,2,1,15,11,0,14,6,1,0,3,0,0
1044887,83,Nantes,2781,Moses Simon,68.0,6.9,0,0,1,1,15,12,1,6,4,2,1,0,0,0
1044887,83,Nantes,271539,Jaouen Hadjam,30.0,6.2,0,0,0,0,13,11,1,2,1,0,0,0,0,0
1044887,83,Nantes,21484,Denis PetriÄ‡,23.0,6.3,0,0,0,0,5,4,0,0,0,0,0,0,0,0
1044887,83,Nantes,10036,Douglas Augusto,22.0,7,0,0,0,0,20,19,1,4,2,0,1,0,0,0
1044887,83,Nantes,84055,Abdoul Kader Bamba,22.0,6.9,0,0,1,1,7,5,0,5,3,1,2,0,0,0
1044887,83,Nantes,311520,Marquinhos,13.0,6.5,0,0,0,0,3,2,0,1,0,0,0,0,0,0
1044887,83,Nantes,196583,Yannis M'Bemba,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044887,83,Nantes,388777,Bastien Meupiyou,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044887,83,Nantes,119029,Lamine Diack,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044887,83,Nantes,179,Moussa Sissoko,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044887,96,Toulouse,325346,Guillaume Restes,90.0,7.3,0,0,0,0,23,19,0,1,1,0,1,0,0,0
1044887,96,Toulouse,39229,Mikkel Desler,90.0,7.3,0,0,0,0,51,49,3,8,7,1,3,0,0,0
1044887,96,Toulouse,21997,Logan Costa,90.0,6.7,0,0,0,0,73,57,4,11,5,0,0,2,1,0
1044887,96,Toulouse,15793,Rasmus Nicolaisen,90.0,7.9,1,0,1,1,67,65,1,4,3,0,0,0,0,0
1044887,96,Toulouse,70476,Moussa Diarra,70.0,7.3,0,1,0,0,61,56,1,6,3,0,1,0,0,0
1044887,96,Toulouse,48491,Vincent Sierro,89.0,6.3,0,0,1,0,77,62,0,11,4,0,2,2,1,0
1044887,96,Toulouse,50956,Cristian CÃ¡sseres Jr.,90.0,7,0,0,1,1,62,55,1,5,4,0,2,1,0,0
1044887,96,Toulouse,36928,Denis Genreau,83.0,7.3,0,0,2,1,38,28,2,8,6,1,1,1,0,0
1044887,96,Toulouse,243,Zakaria Aboukhlal,83.0,6.9,1,0,2,2,18,11,0,10,5,0,2,4,0,0
1044887,96,Toulouse,93016,Thijs Dallinga,89.0,7,0,0,0,0,19,14,0,8,5,1,1,1,0,0
1044887,96,Toulouse,11421,Gabriel Suazo,90.0,7.2,0,0,0,0,55,49,0,8,3,2,1,2,0,0
1044887,96,Toulouse,276670,FarÃ¨s ChaÃ¯bi,20.0,7,0,1,0,0,15,11,0,2,1,0,0,0,0,0
1044887,96,Toulouse,25533,Niklas Schmidt,18.0,6.3,0,0,0,0,9,8,0,1,0,0,0,0,0,0
1044887,96,Toulouse,174724,Frank Magri,18.0,6.3,0,0,0,0,6,3,0,2,1,0,0,0,0,0
1044887,96,Toulouse,264383,Warren Kamanzi,1.0,,0,0,0,0,0,,0,2,0,0,0,1,0,0
1044887,96,Toulouse,20867,Yanis Begraoui,1.0,,0,0,0,0,4,2,0,3,2,0,0,0,0,0
1044887,96,Toulouse,47351,Alex DomÃ­nguez,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044887,96,Toulouse,129681,Anthony Rouault,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044887,96,Toulouse,191252,Mamady BangrÃ©,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044887,96,Toulouse,163076,CÃ©sar Gelabert,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044886,99,Clermont Foot,119853,Mory Diaw,90.0,6.6,0,0,0,0,47,37,0,0,0,0,0,0,0,0
1044886,99,Clermont Foot,196187,Alidu Seidu,90.0,7.2,0,1,1,1,51,49,4,11,8,0,4,1,0,0
1044886,99,Clermont Foot,40392,Mateusz Wieteska,90.0,7.3,1,0,2,1,78,66,2,7,5,0,1,0,0,0
1044886,99,Clermont Foot,64256,Andy Pelmard,90.0,6.3,0,0,1,1,69,61,1,6,4,1,1,1,0,0
1044886,99,Clermont Foot,2203,Mehdi Zeffane,81.0,6.3,0,0,3,0,24,20,0,5,1,0,0,0,0,0
1044886,99,Clermont Foot,2051,Maxime Gonalons,80.0,6.5,0,0,0,0,35,30,2,8,3,0,1,0,0,0
1044886,99,Clermont Foot,20776,Johan Gastien,90.0,6.9,0,0,0,0,72,64,1,9,4,0,3,2,0,0
1044886,99,Clermont Foot,1927,Neto Borges,90.0,6.3,0,0,0,0,38,31,0,4,0,0,0,0,0,0
1044886,99,Clermont Foot,146008,Muhammed Cham-SaraÄeviÄ‡,88.0,8.3,1,1,2,2,44,39,1,8,2,1,0,1,0,0
1044886,99,Clermont Foot,21618,Jim Allevinah,76.0,7,0,0,1,0,27,20,1,9,5,2,1,0,0,0
1044886,99,Clermont Foot,20677,Grejohn Kyei,76.0,6.6,0,0,1,1,21,17,1,9,6,0,2,2,0,0
1044886,99,Clermont Foot,46710,JÃ©rÃ©mie Bela,14.0,6.6,0,0,1,1,5,4,0,0,0,0,0,0,0,0
1044886,99,Clermont Foot,1325,Komnen AndriÄ‡,14.0,6.7,0,0,1,0,7,6,0,1,1,0,0,0,0,0
1044886,99,Clermont Foot,406591,Cheick Konate,9.0,6.3,0,0,0,0,7,4,0,4,2,1,0,0,0,0
1044886,99,Clermont Foot,20778,Yohann Magnin,10.0,6.3,0,0,1,0,11,10,1,5,3,0,0,0,0,0
1044886,99,Clermont Foot,21589,Bilal Boutobba,12.0,6.6,0,0,0,0,2,2,2,6,3,0,1,0,0,0
1044886,99,Clermont Foot,328447,Massamba Ndiaye,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044886,99,Clermont Foot,20768,Florent Ogier,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044886,99,Clermont Foot,21630,YoÃ«l Armougom,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044886,99,Clermont Foot,286660,Habib Keita,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044886,91,Monaco,7313,Philipp KÃ¶hn,90.0,6.9,0,0,0,0,27,16,0,0,0,0,0,0,0,0
1044886,91,Monaco,163039,Chrislain Matsima,90.0,6.3,0,0,0,0,44,41,1,8,3,0,0,1,0,0
1044886,91,Monaco,2553,Guillermo MaripÃ¡n,90.0,6.2,0,0,0,0,34,30,1,7,1,0,0,2,0,0
1044886,91,Monaco,326176,Soungoutou Magassa,90.0,7,0,0,0,0,63,54,7,15,10,0,2,4,1,0
1044886,91,Monaco,291649,Vanderson,90.0,9.2,1,1,3,3,51,33,3,6,5,1,0,0,0,0
1044886,91,Monaco,22254,Youssouf Fofana,90.0,6.7,0,0,1,0,48,40,1,6,2,1,0,0,0,0
1044886,91,Monaco,7754,Mohamed Camara,45.0,6.6,0,0,1,0,26,26,1,6,3,0,2,2,1,0
1044886,91,Monaco,10316,Caio Henrique,89.0,6.6,0,0,0,0,39,30,2,4,2,0,0,0,0,0
1044886,91,Monaco,1101,Takumi Minamino,86.0,7.7,0,1,2,2,27,21,0,3,1,0,1,1,0,0
1044886,91,Monaco,109,Aleksandr Golovin,86.0,6.6,0,0,0,0,32,23,2,6,3,0,0,2,0,0
1044886,91,Monaco,2059,Wissam Ben Yedder,89.0,8.9,2,0,2,2,25,23,2,7,4,0,1,1,0,0
1044886,91,Monaco,162991,Eliot Matazo,45.0,7.2,0,1,0,0,22,17,1,7,5,1,0,1,1,0
1044886,91,Monaco,274300,Maghnes Akliouche,14.0,7.2,1,0,1,1,4,2,1,6,1,0,0,1,1,0
1044886,91,Monaco,81,KrÃ©pin Diatta,14.0,6.2,0,0,0,0,9,7,1,7,3,1,0,1,0,0
1044886,91,Monaco,158121,Ismail Jakobs,1.0,,0,0,0,0,4,2,1,2,2,1,0,0,0,0
1044886,91,Monaco,36907,Myron Boadu,9.0,6.3,0,0,0,0,0,,0,2,0,0,0,0,0,0
1044886,91,Monaco,40384,RadosÅ‚aw Majecki,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044886,91,Monaco,21568,Ruben Aguilar,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044886,91,Monaco,325594,FÃ©lix LemarÃ©chal,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044886,91,Monaco,989,Kevin Volland,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044883,94,Rennes,1897,Steve Mandanda,90.0,6.9,0,0,0,0,44,40,0,0,0,0,0,0,0,0
1044883,94,Rennes,180731,Lorenz Assignon,89.0,7.2,0,0,0,0,64,61,0,3,0,0,0,1,0,0
1044883,94,Rennes,162265,Warmed Omari,90.0,7.2,0,0,0,0,102,100,1,6,4,1,0,0,0,0
1044883,94,Rennes,204043,Arthur Theate,90.0,7.2,0,0,1,0,105,98,1,7,4,0,0,0,0,0
1044883,94,Rennes,343316,Jeanuel Belocian,74.0,7.2,0,0,0,0,38,33,5,13,9,1,2,1,0,0
1044883,94,Rennes,2206,Benjamin Bourigeaud,90.0,8.3,0,1,1,0,76,68,2,5,2,0,0,0,0,0
1044883,94,Rennes,21153,Baptiste Santamaria,90.0,6.7,0,0,3,2,89,84,0,7,2,0,1,1,0,0
1044883,94,Rennes,20638,Enzo Le FÃ©e,74.0,7.3,0,0,1,0,55,53,4,9,5,1,0,1,0,0
1044883,94,Rennes,1422,Jeremy Doku,84.0,9.2,1,0,4,3,38,35,2,18,14,9,3,2,0,0
1044883,94,Rennes,147831,Arnaud Kalimuendo,74.0,7.7,1,0,1,1,25,21,1,5,2,0,1,0,0,0
1044883,94,Rennes,85041,Amine Gouiri,90.0,8.2,1,0,5,4,34,23,0,8,4,3,0,0,0,0
1044883,94,Rennes,1173,Birger Meling,16.0,6.9,0,0,1,1,5,5,1,2,1,0,0,0,0,0
1044883,94,Rennes,343027,DÃ©sirÃ© DouÃ©,16.0,7.2,0,0,2,1,8,7,1,7,6,3,2,0,0,0
1044883,94,Rennes,1321,Lovro Majer,16.0,7,0,0,0,0,15,13,0,2,2,1,1,0,0,0
1044883,94,Rennes,375000,Ibrahim Salah,14.0,8.9,2,0,2,2,2,2,0,2,0,0,0,1,0,0
1044883,94,Rennes,161747,GuÃ©la DouÃ©,1.0,,0,0,0,0,6,6,0,0,0,0,0,0,0,0
1044883,94,Rennes,20706,Gauthier Gallon,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044883,94,Rennes,20916,Christopher Wooh,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044883,94,Rennes,21154,Flavien Tait,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044883,94,Rennes,161622,Matthis Abline,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044883,112,Metz,20519,Alexandre Oukidja,90.0,8,0,0,0,0,21,10,0,0,0,0,0,0,0,0
1044883,112,Metz,19518,Maxime Colin,90.0,5.9,0,0,0,0,28,22,1,5,1,0,0,1,1,0
1044883,112,Metz,3237,IsmaÃ«l TraorÃ©,90.0,6.3,0,0,1,0,33,29,3,7,5,0,0,1,0,0
1044883,112,Metz,41371,Fali CandÃ©,90.0,6.7,0,0,0,0,40,32,1,2,2,0,0,0,0,0
1044883,112,Metz,96331,Koffi Kouao,75.0,5.9,0,0,0,0,20,18,0,8,1,0,0,3,1,0
1044883,112,Metz,338367,Danley Jean Jacques,85.0,6,0,0,0,0,21,17,1,7,1,0,0,1,0,0
1044883,112,Metz,112,KÃ©vin N'Doram,90.0,6.2,0,0,0,0,36,30,0,5,1,1,0,0,0,0
1044883,112,Metz,20534,Cheick Tidiane Sabaly,85.0,6.2,0,0,0,0,17,16,5,18,8,1,2,1,0,0
1044883,112,Metz,374058,Lamine Camara,75.0,6.3,0,0,0,0,16,14,1,7,3,0,2,0,0,0
1044883,112,Metz,23975,Youssef Maziz,64.0,7.3,1,0,2,2,10,9,0,8,4,3,0,0,0,0
1044883,112,Metz,180496,Georges Mikautadze,90.0,7.2,0,1,1,1,21,17,1,11,5,2,1,0,0,0
1044883,112,Metz,403883,Malick Mbaye,26.0,6.7,0,0,0,0,4,2,3,8,5,0,1,2,0,0
1044883,112,Metz,129675,Aboubacar LÃ´,15.0,6.3,0,0,1,0,8,8,0,2,1,0,0,0,0,0
1044883,112,Metz,66029,Benjamin Tetteh,15.0,6.2,0,0,0,0,4,3,0,2,0,0,0,0,0,0
1044883,112,Metz,293949,Jean N'Guessan,13.0,6.3,0,0,0,0,2,2,1,3,1,0,0,1,0,0
1044883,112,Metz,347644,Arthur Atta,13.0,6.3,0,0,0,0,5,4,0,1,1,0,0,0,0,0
1044883,112,Metz,20518,Guillaume Dietsch,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044883,112,Metz,428084,Sadibou Sane,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044883,112,Metz,20531,Habib MaÃ¯ga,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044883,112,Metz,190985,Simon Elisor,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044882,95,Strasbourg,2919,Matz Sels,90.0,7.6,0,0,0,0,28,16,0,0,0,0,0,0,0,0
1044882,95,Strasbourg,271542,Ismael Doukoure,90.0,6.7,0,0,0,0,31,25,1,8,2,1,0,1,1,0
1044882,95,Strasbourg,2200,Gerzino Nyamsi,90.0,7,0,0,0,0,29,20,3,7,5,1,0,0,0,0
1044882,95,Strasbourg,364810,Abakar Sylla,90.0,7.3,0,0,1,0,54,41,6,11,10,2,1,0,0,0
1044882,95,Strasbourg,21636,FrÃ©dÃ©ric Guilbert,68.0,6.9,0,0,0,0,23,17,1,3,2,1,0,1,0,0
1044882,95,Strasbourg,20665,Jean-Ricner Bellegarde,89.0,7.9,1,1,2,1,29,18,3,21,8,3,2,1,1,0
1044882,95,Strasbourg,22259,Sanjin PrciÄ‡,81.0,7.2,0,0,1,0,28,26,0,2,1,0,1,0,0,0
1044882,95,Strasbourg,21640,Jessy Deminguet,90.0,6.6,0,0,0,0,21,20,2,12,4,2,0,3,0,0
1044882,95,Strasbourg,20521,Thomas Delaine,90.0,7.7,0,0,0,0,25,16,5,12,9,2,2,0,0,0
1044882,95,Strasbourg,3292,Lebo Mothiba,81.0,7.2,1,0,1,1,15,12,0,12,6,0,3,0,0,0
1044882,95,Strasbourg,203762,Emanuel Emegha,68.0,6.7,0,0,0,0,10,9,0,7,1,1,0,1,0,0
1044882,95,Strasbourg,191240,Marvin Senaya,22.0,6.5,0,0,0,0,6,4,3,6,3,0,0,0,0,0
1044882,95,Strasbourg,933,KÃ©vin Gameiro,22.0,6.3,0,0,0,0,5,4,0,2,1,1,0,0,0,0
1044882,95,Strasbourg,288055,Ã‚ngelo,9.0,6.5,0,0,0,0,2,,0,2,1,0,1,0,0,0
1044882,95,Strasbourg,129695,Dilane Bakwa,9.0,6.3,0,0,0,0,4,4,0,2,1,0,0,0,0,0
1044882,95,Strasbourg,22260,Ibrahima Sissoko,1.0,,0,0,0,0,2,2,0,2,1,0,0,1,0,0
1044882,95,Strasbourg,284795,Alaa Bellaarouch,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044882,95,Strasbourg,282549,Junior Mwanga,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044882,95,Strasbourg,67953,Lucas Perrin,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044882,95,Strasbourg,103,Jean-Eudes Aholou,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044882,80,Lyon,8551,RÃ©my Riou,90.0,6.3,0,0,0,0,31,25,0,2,2,0,1,0,0,0
1044882,80,Lyon,68,Clinton Mata,21.0,6.3,0,0,0,0,19,17,0,0,0,0,0,0,0,0
1044882,80,Lyon,1902,Duje Ä†aleta-Car,90.0,6.9,0,0,2,0,72,68,2,9,6,0,0,4,0,0
1044882,80,Lyon,162466,Sinaly DiomandÃ©,90.0,7.2,0,0,0,0,63,59,2,10,4,0,1,2,0,0
1044882,80,Lyon,529,NicolÃ¡s Tagliafico,90.0,7.3,1,0,1,1,43,37,0,2,1,0,1,0,0,0
1044882,80,Lyon,519,Corentin Tolisso,90.0,8.3,0,0,3,2,80,73,2,10,9,0,2,0,1,0
1044882,80,Lyon,193952,Johann Lepenant,71.0,7,0,0,1,0,49,44,1,5,3,1,1,1,0,0
1044882,80,Lyon,161904,Bradley Barcola,90.0,7.3,0,0,1,0,38,31,4,16,10,3,0,0,0,0
1044882,80,Lyon,659,Maxence Caqueret,90.0,7.5,0,1,0,0,43,35,1,12,3,1,0,3,0,0
1044882,80,Lyon,156477,Rayan Cherki,90.0,7,0,0,4,3,62,55,0,17,5,4,1,0,0,0
1044882,80,Lyon,1467,Alexandre Lacazette,85.0,6.7,0,0,2,1,15,14,2,6,2,0,0,0,0,0
1044882,80,Lyon,334914,Sael Kumbedi,69.0,6.2,0,0,0,0,42,34,1,9,2,0,0,1,1,0
1044882,80,Lyon,238391,Jeffinho,19.0,6.9,0,0,0,0,16,14,1,10,6,4,1,0,0,0
1044882,80,Lyon,236955,Amin Sarr,12.0,6.9,0,0,1,0,3,2,0,1,1,0,0,0,0,0
1044882,80,Lyon,198389,Mathieu Patouillet,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044882,80,Lyon,10561,Henrique,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044882,80,Lyon,276184,Mamadou Sarr,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044882,80,Lyon,21152,Jeff Reine-AdÃ©laÃ¯de,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044882,80,Lyon,270811,Mohamed El Arouch,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044882,80,Lyon,3084,Tino Kadewere,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044898,112,Metz,20519,Alexandre Oukidja,90.0,6.3,0,0,0,0,34,13,0,0,0,0,0,0,1,0
1044898,112,Metz,19518,Maxime Colin,90.0,6.7,0,0,0,0,40,33,1,3,2,0,1,0,0,0
1044898,112,Metz,3237,IsmaÃ«l TraorÃ©,90.0,6.5,0,0,0,0,36,35,1,3,1,0,0,1,0,0
1044898,112,Metz,129675,Aboubacar LÃ´,59.0,5.9,0,0,0,0,30,29,1,4,2,0,1,2,0,1
1044898,112,Metz,41371,Fali CandÃ©,90.0,7.5,0,1,1,1,49,36,3,7,3,0,0,2,0,0
1044898,112,Metz,112,KÃ©vin N'Doram,90.0,7.2,0,1,1,0,34,27,1,12,7,1,2,1,1,0
1044898,112,Metz,403883,Malick Mbaye,89.0,6.3,0,0,1,0,20,15,2,13,5,0,3,2,1,0
1044898,112,Metz,23975,Youssef Maziz,62.0,6.6,0,0,0,0,23,18,0,6,3,0,2,1,0,0
1044898,112,Metz,338367,Danley Jean Jacques,90.0,6.5,0,0,0,0,28,19,2,10,2,0,0,1,0,0
1044898,112,Metz,20534,Cheick Tidiane Sabaly,84.0,7.2,1,0,1,1,22,20,1,8,2,1,0,1,0,0
1044898,112,Metz,180496,Georges Mikautadze,84.0,7.7,1,0,4,3,21,15,0,9,4,3,0,1,0,0
1044898,112,Metz,374058,Lamine Camara,28.0,6.6,0,0,0,0,10,8,2,6,2,0,0,2,0,0
1044898,112,Metz,20531,Habib MaÃ¯ga,16.0,6.3,0,0,0,0,9,8,0,2,0,0,0,1,0,0
1044898,112,Metz,66029,Benjamin Tetteh,16.0,6.6,0,0,0,0,5,2,0,4,2,2,0,0,0,0
1044898,112,Metz,96331,Koffi Kouao,1.0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044898,112,Metz,20518,Guillaume Dietsch,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044898,112,Metz,21436,Sofiane Alakouch,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044898,112,Metz,428084,Sadibou Sane,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044898,112,Metz,347644,Arthur Atta,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044898,112,Metz,190985,Simon Elisor,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
1044898,81,Marseille,1557,Pau LÃ³pez,90.0,6,0,0,0,0,26,21,0,0,0,0,0,0,0,0
1044898,81,Marseille,25008,Jonathan Clauss,90.0,7.3,0,0,1,0,47,40,2,6,5,0,1,1,0,0
1044898,81,Marseille,375,Chancel Mbemba,90.0,7,0,0,1,0,46,41,2,7,6,0,1,0,0,0
1044898,81,Marseille,6,Leonardo Balerdi,75.0,6.6,0,0,0,0,51,42,0,6,5,0,0,0,0,0
1044898,81,Marseille,10122,Renan Lodi,90.0,6.7,0,0,1,0,40,36,0,5,1,0,0,2,1,0
1044898,81,Marseille,2218,IsmaÃ¯la Sarr,90.0,7.9,0,0,6,1,34,28,0,9,5,0,3,1,0,0
1044898,81,Marseille,21102,Valentin Rongier,90.0,6.9,0,0,0,0,67,60,1,9,5,1,1,1,0,0
1044898,81,Marseille,926,Geoffrey Kondogbia,56.0,7,0,0,0,0,43,36,3,7,6,1,0,0,0,0
1044898,81,Marseille,343211,Emran Soglo,67.0,7.3,1,0,1,1,10,7,2,5,3,0,1,1,0,0
1044898,81,Marseille,18592,Iliman Ndiaye,75.0,7,0,0,2,1,14,12,0,9,4,2,2,1,0,0
1044898,81,Marseille,1465,Pierre-Emerick Aubameyang,90.0,7.5,0,1,2,0,24,18,0,8,3,0,2,1,0,0
1044898,81,Marseille,30409,Jordan Veretout,34.0,7.2,0,0,0,0,38,34,1,5,2,0,1,1,1,0
1044898,81,Marseille,412,Amine Harit,23.0,7.2,0,1,2,1,29,22,0,5,4,3,1,0,0,0
1044898,81,Marseille,281408,Vitinha,15.0,7.2,1,0,1,1,3,2,0,1,0,0,0,0,0,0
